M_star,M_gas,gamma,R_c,T_m1,T_a1,q,incl,f_freeze,f_dissoc,f_1-0_12co,f_2-1_12co,f_3-2_12co,f_1-0_13co,f_2-1_13co,f_3-2_13co,f_1-0_c18o,f_2-1_c18o,f_3-2_c18o,f_1-0_c18o_low,f_2-1_c18o_low,f_3-2_c18o_low
0.5,1.00E-02,0,30,100,1500,0.55,90,0.064,0.003,2.051,9.697,22.944,0.389,3.112,9.214,0.095,0.953,3.417,0.042,0.438,1.64
0.5,1.00E-02,0,60,100,500,0.55,0,0.457,0.011,0.889,3.764,8.332,0.343,1.854,4.417,0.134,0.897,2.354,0.067,0.52,1.42
0.5,1.00E-02,0,60,100,500,0.55,45,0.457,0.011,0.984,4.059,8.858,0.408,2.156,5.059,0.153,1.066,2.795,0.073,0.597,1.666
0.5,1.00E-02,0,60,100,500,0.55,90,0.457,0.011,0.509,1.989,4.247,0.282,1.383,3.14,0.117,0.785,2.028,0.06,0.465,1.295
0.5,1.00E-02,0,60,100,750,0.55,0,0.272,0.012,1.633,7.205,16.468,0.497,3.087,7.891,0.159,1.243,3.654,0.075,0.652,1.991
0.5,1.00E-02,0,60,100,750,0.55,45,0.272,0.012,1.782,7.71,17.449,0.579,3.555,9.026,0.178,1.449,4.271,0.08,0.735,2.297
0.5,1.00E-02,0,60,100,750,0.55,90,0.272,0.012,1.134,4.616,10.148,0.453,2.665,6.601,0.146,1.18,3.46,0.068,0.615,1.941
0.5,1.00E-02,0,60,100,1000,0.55,0,0.187,0.012,2.419,10.996,25.624,0.591,4.104,11.182,0.166,1.424,4.523,0.074,0.701,2.293
0.5,1.00E-02,0,60,100,1000,0.55,45,0.187,0.012,2.685,12.008,27.767,0.677,4.733,12.882,0.181,1.631,5.224,0.078,0.773,2.594
0.5,1.00E-02,0,60,100,1000,0.55,90,0.187,0.012,1.961,8.288,18.627,0.567,3.88,10.381,0.153,1.399,4.51,0.067,0.669,2.29
0.5,1.00E-02,0,60,100,1500,0.55,0,0.106,0.012,4.026,19.289,46.257,0.657,5.476,16.678,0.157,1.522,5.316,0.065,0.691,2.461
0.5,1.00E-02,0,60,100,1500,0.55,45,0.106,0.012,4.682,22.29,53.215,0.738,6.305,19.424,0.166,1.691,6.012,0.067,0.737,2.692
0.5,1.00E-02,0,60,100,1500,0.55,90,0.106,0.012,4.209,19.634,45.988,0.658,5.705,17.474,0.144,1.516,5.53,0.06,0.657,2.472
0.5,1.00E-02,0,100,100,500,0.55,0,0.612,0.027,1.381,5.81,12.603,0.495,2.671,6.253,0.169,1.216,3.11,0.072,0.641,1.75
0.5,1.00E-02,0,100,100,500,0.55,45,0.612,0.027,1.544,6.298,13.469,0.588,3.166,7.314,0.184,1.405,3.66,0.077,0.703,1.963
0.5,1.00E-02,0,100,100,500,0.55,90,0.612,0.027,0.718,2.756,5.77,0.394,1.914,4.261,0.146,1.032,2.636,0.067,0.565,1.559
0.5,1.00E-02,0,100,100,750,0.55,0,0.434,0.026,2.544,11.114,25.067,0.719,4.549,11.601,0.208,1.717,4.923,0.084,0.838,2.56
0.5,1.00E-02,0,100,100,750,0.55,45,0.434,0.026,2.797,11.921,26.543,0.847,5.313,13.389,0.223,1.965,5.771,0.089,0.905,2.841
0.5,1.00E-02,0,100,100,750,0.55,90,0.434,0.026,1.673,6.728,14.6,0.653,3.887,9.481,0.188,1.596,4.669,0.08,0.776,2.435
0.5,1.00E-02,0,100,100,1000,0.55,0,0.33,0.029,3.827,17.415,40.266,0.847,6.095,16.709,0.216,1.965,6.106,0.084,0.902,2.973
0.5,1.00E-02,0,100,100,1000,0.55,45,0.33,0.029,4.256,18.879,43.204,0.982,7.087,19.34,0.229,2.21,7.064,0.088,0.961,3.246
0.5,1.00E-02,0,100,100,1000,0.55,90,0.33,0.029,2.978,12.436,27.633,0.816,5.789,15.441,0.199,1.895,6.122,0.081,0.851,2.903
0.5,1.00E-02,0,100,100,1500,0.55,0,0.195,0.029,6.475,30.978,73.709,0.935,7.976,24.627,0.2,2.083,7.192,0.074,0.873,3.176
0.5,1.00E-02,0,100,100,1500,0.55,45,0.195,0.029,7.513,35.588,84.264,1.054,9.277,28.925,0.208,2.268,8.081,0.076,0.912,3.379
0.5,1.00E-02,0,100,100,1500,0.55,90,0.195,0.029,6.871,31.802,74.01,0.931,8.469,26.511,0.187,2.036,7.442,0.072,0.836,3.141
0.5,1.00E-02,0,200,100,500,0.55,0,0.72,0.083,2.084,8.688,18.439,0.674,3.778,8.603,0.154,1.358,3.511,0.056,0.564,1.565
0.5,1.00E-02,0,200,100,500,0.55,45,0.72,0.083,2.437,9.725,20.276,0.748,4.387,10.013,0.165,1.465,3.84,0.06,0.602,1.673
0.5,1.00E-02,0,200,100,500,0.55,90,0.72,0.083,1.003,3.8,7.779,0.497,2.46,5.37,0.145,1.142,2.888,0.057,0.533,1.448
0.5,1.00E-02,0,200,100,750,0.55,0,0.532,0.087,4.343,18.784,41.444,1.077,6.911,17.309,0.225,2.199,6.356,0.08,0.883,2.748
0.5,1.00E-02,0,200,100,750,0.55,45,0.532,0.087,4.771,20.064,43.713,1.2,8.105,20.23,0.237,2.359,6.963,0.084,0.928,2.901
0.5,1.00E-02,0,200,100,750,0.55,90,0.532,0.087,2.468,9.721,20.63,0.923,5.599,13.347,0.216,2.003,5.794,0.081,0.854,2.639
0.5,1.00E-02,0,200,100,1000,0.55,0,0.423,0.089,6.749,30.364,68.988,1.284,9.336,25.439,0.246,2.597,8.164,0.086,1.008,3.386
0.5,1.00E-02,0,200,100,1000,0.55,45,0.423,0.089,7.405,32.482,72.986,1.42,10.96,29.839,0.256,2.764,8.889,0.09,1.05,3.548
0.5,1.00E-02,0,200,100,1000,0.55,90,0.423,0.089,4.668,19.057,41.528,1.188,8.749,23.116,0.241,2.473,7.899,0.088,0.994,3.338
0.5,1.00E-02,0,200,100,1500,0.55,0,0.287,0.09,11.506,55.645,131.705,1.398,12.197,37.598,0.233,2.746,9.706,0.08,1.011,3.75
0.5,1.00E-02,0,200,100,1500,0.55,45,0.287,0.09,13.362,63.197,147.835,1.511,14.206,44.638,0.241,2.882,10.387,0.083,1.043,3.888
0.5,1.00E-02,0,200,100,1500,0.55,90,0.287,0.09,11.862,53.475,122.09,1.353,12.95,41.23,0.231,2.693,9.778,0.081,1.009,3.762
1,1.00E-04,0,30,100,500,0.55,0,0.177,0.16,0.122,0.619,1.488,0.018,0.125,0.344,0.004,0.037,0.106,0.001,0.015,0.046
1,1.00E-04,0,30,100,500,0.55,45,0.177,0.16,0.125,0.613,1.446,0.019,0.136,0.378,0.004,0.037,0.109,0.001,0.015,0.046
1,1.00E-04,0,30,100,500,0.55,90,0.177,0.16,0.056,0.227,0.493,0.013,0.092,0.252,0.003,0.029,0.085,0.001,0.013,0.039
1,1.00E-04,0,30,100,750,0.55,0,0.141,0.145,0.18,1.062,2.729,0.018,0.143,0.429,0.003,0.035,0.11,0.001,0.013,0.044
1,1.00E-04,0,30,100,750,0.55,45,0.141,0.145,0.184,1.035,2.6,0.018,0.151,0.462,0.003,0.035,0.11,0.001,0.013,0.043
1,1.00E-04,0,30,100,750,0.55,90,0.141,0.145,0.105,0.467,1.051,0.014,0.114,0.352,0.003,0.029,0.093,0.001,0.012,0.039
1,1.00E-04,0,30,100,1000,0.55,0,0.12,0.17,0.227,1.504,4.084,0.017,0.148,0.472,0.003,0.032,0.107,0.001,0.012,0.041
1,1.00E-04,0,30,100,1000,0.55,45,0.12,0.17,0.234,1.479,3.911,0.017,0.153,0.499,0.003,0.032,0.106,0.001,0.012,0.04
1,1.00E-04,0,30,100,1000,0.55,90,0.12,0.17,0.151,0.755,1.761,0.013,0.12,0.399,0.003,0.027,0.092,0.001,0.011,0.036
1,1.00E-04,0,30,100,1500,0.55,0,0.097,0.173,0.272,2.135,6.412,0.015,0.139,0.475,0.002,0.027,0.096,0.001,0.01,0.035
1,1.00E-04,0,30,100,1500,0.55,45,0.097,0.173,0.282,2.163,6.336,0.014,0.14,0.492,0.002,0.027,0.094,0.001,0.01,0.034
1,1.00E-04,0,30,100,1500,0.55,90,0.097,0.173,0.218,1.433,3.664,0.012,0.116,0.419,0.002,0.023,0.083,0.001,0.009,0.032
1,1.00E-04,0,60,100,500,0.55,0,0.29,0.605,0.092,0.455,1.071,0.012,0.093,0.242,0.002,0.019,0.055,0.001,0.007,0.02
1,1.00E-04,0,60,100,500,0.55,45,0.29,0.605,0.098,0.463,1.063,0.012,0.094,0.251,0.002,0.019,0.055,0.001,0.007,0.02
1,1.00E-04,0,60,100,500,0.55,90,0.29,0.605,0.035,0.141,0.3,0.009,0.059,0.152,0.002,0.016,0.046,0.001,0.006,0.018
1,1.00E-04,0,60,100,750,0.55,0,0.195,0.38,0.157,0.908,2.315,0.013,0.116,0.337,0.002,0.02,0.065,0.001,0.007,0.023
1,1.00E-04,0,60,100,750,0.55,45,0.195,0.38,0.161,0.877,2.177,0.012,0.115,0.34,0.002,0.02,0.064,0.001,0.007,0.023
1,1.00E-04,0,60,100,750,0.55,90,0.195,0.38,0.066,0.286,0.638,0.01,0.081,0.231,0.002,0.018,0.056,0.001,0.007,0.021
1,1.00E-04,0,60,100,1000,0.55,0,0.16,0.424,0.213,1.403,3.868,0.013,0.126,0.392,0.002,0.02,0.069,0.001,0.007,0.024
1,1.00E-04,0,60,100,1000,0.55,45,0.16,0.424,0.216,1.357,3.659,0.012,0.124,0.393,0.002,0.02,0.068,0.001,0.007,0.024
1,1.00E-04,0,60,100,1000,0.55,90,0.16,0.424,0.111,0.547,1.272,0.01,0.093,0.295,0.002,0.018,0.061,0.001,0.007,0.022
1,1.00E-04,0,60,100,1500,0.55,0,0.128,0.427,0.272,2.158,6.616,0.012,0.132,0.442,0.002,0.02,0.07,0.001,0.007,0.024
1,1.00E-04,0,60,100,1500,0.55,45,0.128,0.427,0.276,2.099,6.335,0.012,0.129,0.437,0.002,0.02,0.069,0.001,0.007,0.024
1,1.00E-04,0,60,100,1500,0.55,90,0.128,0.427,0.186,1.193,3.086,0.01,0.104,0.358,0.002,0.018,0.064,0.001,0.006,0.023
1,1.00E-04,0,100,100,500,0.55,0,0.492,0.85,0.025,0.103,0.22,0.003,0.027,0.066,0,0.004,0.012,0,0.001,0.004
1,1.00E-04,0,100,100,500,0.55,45,0.492,0.85,0.027,0.112,0.234,0.003,0.026,0.064,0,0.004,0.012,0,0.002,0.004
1,1.00E-04,0,100,100,500,0.55,90,0.492,0.85,0.008,0.032,0.064,0.002,0.015,0.035,0,0.004,0.01,0,0.001,0.004
1,1.00E-04,0,100,100,750,0.55,0,0.291,0.885,0.041,0.185,0.421,0.003,0.031,0.082,0,0.005,0.013,0,0.002,0.005
1,1.00E-04,0,100,100,750,0.55,45,0.291,0.885,0.043,0.194,0.43,0.003,0.03,0.08,0,0.005,0.013,0,0.002,0.005
1,1.00E-04,0,100,100,750,0.55,90,0.291,0.885,0.014,0.055,0.115,0.003,0.02,0.049,0,0.004,0.012,0,0.002,0.004
1,1.00E-04,0,100,100,1000,0.55,0,0.2,0.894,0.07,0.404,1.039,0.004,0.041,0.12,0.001,0.006,0.018,0,0.002,0.006
1,1.00E-04,0,100,100,1000,0.55,45,0.2,0.894,0.072,0.395,0.973,0.004,0.04,0.117,0.001,0.006,0.018,0,0.002,0.006
1,1.00E-04,0,100,100,1000,0.55,90,0.2,0.894,0.03,0.127,0.278,0.003,0.03,0.084,0.001,0.005,0.017,0,0.002,0.006
1,1.00E-04,0,100,100,1500,0.55,0,0.131,0.905,0.114,0.713,1.973,0.005,0.051,0.157,0.001,0.007,0.022,0,0.002,0.008
1,1.00E-04,0,100,100,1500,0.55,45,0.131,0.905,0.114,0.691,1.838,0.005,0.05,0.153,0.001,0.007,0.022,0,0.002,0.008
1,1.00E-04,0,100,100,1500,0.55,90,0.131,0.905,0.05,0.241,0.564,0.004,0.04,0.118,0.001,0.007,0.021,0,0.002,0.007
1,1.00E-04,0,200,100,500,0.55,0,0.732,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,500,0.55,45,0.732,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,500,0.55,90,0.732,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,750,0.55,0,0.528,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,750,0.55,45,0.528,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,750,0.55,90,0.528,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,1000,0.55,0,0.402,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,1000,0.55,45,0.402,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,1000,0.55,90,0.402,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,1500,0.55,0,0.229,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,1500,0.55,45,0.229,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,100,1500,0.55,90,0.229,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3.00E-04,0,30,100,500,0.55,0,0.177,0.061,0.204,0.957,2.234,0.037,0.257,0.716,0.011,0.085,0.241,0.004,0.041,0.12
1,3.00E-04,0,30,100,500,0.55,45,0.177,0.061,0.212,0.965,2.22,0.041,0.285,0.787,0.011,0.089,0.262,0.004,0.041,0.123
1,3.00E-04,0,30,100,500,0.55,90,0.177,0.061,0.101,0.406,0.885,0.029,0.196,0.521,0.008,0.068,0.203,0.004,0.033,0.1
1,3.00E-04,0,30,100,750,0.55,0,0.14,0.049,0.334,1.742,4.257,0.04,0.313,0.965,0.01,0.088,0.275,0.004,0.039,0.125
1,3.00E-04,0,30,100,750,0.55,45,0.14,0.049,0.346,1.739,4.187,0.043,0.343,1.056,0.009,0.09,0.29,0.004,0.038,0.125
1,3.00E-04,0,30,100,750,0.55,90,0.14,0.049,0.195,0.827,1.847,0.033,0.265,0.807,0.008,0.073,0.239,0.003,0.032,0.107
1,3.00E-04,0,30,100,1000,0.55,0,0.12,0.067,0.445,2.524,6.361,0.04,0.34,1.102,0.009,0.085,0.28,0.003,0.035,0.12
1,3.00E-04,0,30,100,1000,0.55,45,0.12,0.067,0.464,2.541,6.32,0.041,0.365,1.197,0.008,0.086,0.289,0.003,0.035,0.119
1,3.00E-04,0,30,100,1000,0.55,90,0.12,0.067,0.301,1.382,3.175,0.033,0.294,0.978,0.007,0.071,0.246,0.003,0.03,0.105
1,3.00E-04,0,30,100,1500,0.55,0,0.097,0.07,0.581,3.908,10.547,0.036,0.339,1.187,0.007,0.075,0.261,0.003,0.03,0.105
1,3.00E-04,0,30,100,1500,0.55,45,0.097,0.07,0.616,4.021,10.696,0.036,0.354,1.258,0.007,0.074,0.263,0.002,0.029,0.104
1,3.00E-04,0,30,100,1500,0.55,90,0.097,0.07,0.477,2.652,6.409,0.03,0.297,1.089,0.006,0.063,0.231,0.002,0.026,0.093
1,3.00E-04,0,60,100,500,0.55,0,0.289,0.188,0.257,1.23,2.861,0.04,0.289,0.767,0.008,0.075,0.219,0.003,0.029,0.088
1,3.00E-04,0,60,100,500,0.55,45,0.289,0.188,0.266,1.227,2.804,0.041,0.31,0.835,0.008,0.075,0.222,0.003,0.029,0.088
1,3.00E-04,0,60,100,500,0.55,90,0.289,0.188,0.103,0.414,0.893,0.029,0.194,0.503,0.007,0.061,0.176,0.003,0.026,0.077
1,3.00E-04,0,60,100,750,0.55,0,0.195,0.192,0.462,2.456,6.006,0.047,0.393,1.149,0.008,0.085,0.274,0.003,0.031,0.103
1,3.00E-04,0,60,100,750,0.55,45,0.195,0.192,0.466,2.395,5.759,0.047,0.412,1.23,0.008,0.085,0.274,0.003,0.031,0.102
1,3.00E-04,0,60,100,750,0.55,90,0.195,0.192,0.225,0.953,2.115,0.036,0.296,0.877,0.007,0.072,0.233,0.003,0.028,0.094
1,3.00E-04,0,60,100,1000,0.55,0,0.16,0.202,0.616,3.617,9.248,0.046,0.427,1.339,0.007,0.083,0.283,0.002,0.03,0.104
1,3.00E-04,0,60,100,1000,0.55,45,0.16,0.202,0.626,3.527,8.831,0.046,0.44,1.413,0.007,0.082,0.282,0.002,0.029,0.102
1,3.00E-04,0,60,100,1000,0.55,90,0.16,0.202,0.355,1.627,3.709,0.037,0.338,1.093,0.007,0.072,0.248,0.002,0.027,0.095
1,3.00E-04,0,60,100,1500,0.55,0,0.128,0.252,0.807,5.693,15.899,0.042,0.428,1.456,0.006,0.075,0.272,0.002,0.026,0.097
1,3.00E-04,0,60,100,1500,0.55,45,0.128,0.252,0.832,5.688,15.489,0.041,0.431,1.505,0.006,0.074,0.269,0.002,0.026,0.095
1,3.00E-04,0,60,100,1500,0.55,90,0.128,0.252,0.6,3.344,8.047,0.035,0.356,1.278,0.006,0.067,0.246,0.002,0.025,0.091
1,3.00E-04,0,100,100,500,0.55,0,0.492,0.414,0.192,0.889,2.032,0.024,0.2,0.517,0.004,0.038,0.11,0.001,0.014,0.04
1,3.00E-04,0,100,100,500,0.55,45,0.492,0.414,0.208,0.931,2.067,0.024,0.201,0.528,0.004,0.038,0.11,0.001,0.014,0.04
1,3.00E-04,0,100,100,500,0.55,90,0.492,0.414,0.062,0.245,0.515,0.018,0.116,0.286,0.003,0.033,0.091,0.001,0.013,0.037
1,3.00E-04,0,100,100,750,0.55,0,0.291,0.384,0.399,2.159,5.295,0.032,0.302,0.869,0.005,0.052,0.163,0.002,0.018,0.057
1,3.00E-04,0,100,100,750,0.55,45,0.291,0.384,0.406,2.09,5.009,0.032,0.301,0.878,0.005,0.051,0.161,0.002,0.018,0.057
1,3.00E-04,0,100,100,750,0.55,90,0.291,0.384,0.146,0.616,1.353,0.025,0.202,0.565,0.004,0.045,0.141,0.001,0.017,0.053
1,3.00E-04,0,100,100,1000,0.55,0,0.2,0.409,0.567,3.494,9.103,0.035,0.354,1.097,0.005,0.056,0.19,0.002,0.019,0.066
1,3.00E-04,0,100,100,1000,0.55,45,0.2,0.409,0.569,3.322,8.496,0.034,0.351,1.102,0.005,0.056,0.188,0.002,0.019,0.065
1,3.00E-04,0,100,100,1000,0.55,90,0.2,0.409,0.263,1.189,2.691,0.029,0.261,0.807,0.005,0.051,0.17,0.002,0.018,0.062
1,3.00E-04,0,100,100,1500,0.55,0,0.131,0.412,0.801,5.789,16.544,0.035,0.388,1.31,0.005,0.057,0.206,0.002,0.019,0.07
1,3.00E-04,0,100,100,1500,0.55,45,0.131,0.412,0.806,5.548,15.53,0.035,0.381,1.299,0.005,0.057,0.203,0.002,0.019,0.069
1,3.00E-04,0,100,100,1500,0.55,90,0.131,0.412,0.494,2.722,6.539,0.031,0.311,1.062,0.005,0.054,0.192,0.002,0.019,0.068
1,3.00E-04,0,200,100,500,0.55,0,0.731,0.896,0.01,0.041,0.09,0.001,0.011,0.028,0,0.002,0.005,0,0.001,0.002
1,3.00E-04,0,200,100,500,0.55,45,0.731,0.896,0.01,0.041,0.087,0.001,0.01,0.026,0,0.002,0.005,0,0.001,0.002
1,3.00E-04,0,200,100,500,0.55,90,0.731,0.896,0.003,0.013,0.027,0.001,0.006,0.014,0,0.001,0.004,0,0.001,0.001
1,3.00E-04,0,200,100,750,0.55,0,0.528,0.919,0.024,0.093,0.195,0.002,0.017,0.042,0,0.002,0.006,0,0.001,0.002
1,3.00E-04,0,200,100,750,0.55,45,0.528,0.919,0.024,0.101,0.21,0.002,0.016,0.04,0,0.002,0.006,0,0.001,0.002
1,3.00E-04,0,200,100,750,0.55,90,0.528,0.919,0.007,0.026,0.053,0.001,0.01,0.023,0,0.002,0.006,0,0.001,0.002
1,3.00E-04,0,200,100,1000,0.55,0,0.402,0.933,0.048,0.209,0.463,0.003,0.026,0.072,0,0.004,0.01,0,0.001,0.004
1,3.00E-04,0,200,100,1000,0.55,45,0.402,0.933,0.048,0.219,0.478,0.003,0.026,0.07,0,0.004,0.011,0,0.001,0.004
1,3.00E-04,0,200,100,1000,0.55,90,0.402,0.933,0.014,0.056,0.116,0.002,0.018,0.046,0,0.003,0.009,0,0.001,0.003
1,3.00E-04,0,200,100,1500,0.55,0,0.229,0.943,0.103,0.599,1.558,0.004,0.044,0.133,0.001,0.006,0.019,0,0.002,0.006
1,3.00E-04,0,200,100,1500,0.55,45,0.229,0.943,0.103,0.589,1.471,0.004,0.043,0.13,0.001,0.006,0.019,0,0.002,0.006
1,3.00E-04,0,200,100,1500,0.55,90,0.229,0.943,0.041,0.181,0.398,0.004,0.034,0.1,0.001,0.006,0.018,0,0.002,0.006
1,1.00E-03,0,30,100,500,0.55,0,0.177,0.02,0.299,1.344,3.087,0.076,0.491,1.298,0.025,0.182,0.518,0.012,0.097,0.278
1,1.00E-03,0,30,100,500,0.55,45,0.177,0.02,0.314,1.376,3.123,0.084,0.544,1.426,0.026,0.202,0.582,0.012,0.103,0.304
1,1.00E-03,0,30,100,500,0.55,90,0.177,0.02,0.156,0.619,1.344,0.06,0.368,0.922,0.02,0.152,0.441,0.01,0.08,0.24
1,1.00E-03,0,30,100,750,0.55,0,0.14,0.032,0.514,2.452,5.817,0.086,0.661,1.953,0.025,0.204,0.636,0.011,0.1,0.315
1,1.00E-03,0,30,100,750,0.55,45,0.14,0.032,0.537,2.5,5.871,0.095,0.725,2.135,0.025,0.22,0.701,0.011,0.103,0.334
1,1.00E-03,0,30,100,750,0.55,90,0.14,0.032,0.31,1.288,2.87,0.074,0.555,1.572,0.02,0.177,0.576,0.009,0.084,0.28
1,1.00E-03,0,30,100,1000,0.55,0,0.12,0.025,0.713,3.577,8.686,0.09,0.743,2.369,0.023,0.207,0.683,0.01,0.096,0.319
1,1.00E-03,0,30,100,1000,0.55,45,0.12,0.025,0.751,3.685,8.865,0.097,0.813,2.596,0.023,0.218,0.738,0.01,0.097,0.332
1,1.00E-03,0,30,100,1000,0.55,90,0.12,0.025,0.483,2.103,4.786,0.078,0.665,2.072,0.019,0.18,0.627,0.008,0.081,0.285
1,1.00E-03,0,30,100,1500,0.55,0,0.097,0.024,1.06,5.927,15.032,0.088,0.812,2.799,0.02,0.193,0.682,0.008,0.085,0.299
1,1.00E-03,0,30,100,1500,0.55,45,0.097,0.024,1.136,6.246,15.687,0.092,0.87,3.045,0.02,0.199,0.717,0.008,0.084,0.303
1,1.00E-03,0,30,100,1500,0.55,90,0.097,0.024,0.855,4.189,9.881,0.076,0.75,2.65,0.016,0.169,0.632,0.007,0.072,0.268
1,1.00E-03,0,60,100,500,0.55,0,0.289,0.072,0.478,2.122,4.796,0.108,0.705,1.835,0.027,0.231,0.648,0.01,0.102,0.303
1,1.00E-03,0,60,100,500,0.55,45,0.289,0.072,0.499,2.161,4.823,0.116,0.78,2.019,0.027,0.24,0.69,0.01,0.103,0.308
1,1.00E-03,0,60,100,500,0.55,90,0.289,0.072,0.207,0.811,1.738,0.079,0.484,1.193,0.022,0.183,0.523,0.009,0.086,0.256
1,1.00E-03,0,60,100,750,0.55,0,0.195,0.084,0.856,4.091,9.632,0.128,0.969,2.828,0.027,0.269,0.84,0.01,0.111,0.363
1,1.00E-03,0,60,100,750,0.55,45,0.195,0.084,0.882,4.105,9.546,0.135,1.063,3.095,0.027,0.274,0.876,0.01,0.11,0.364
1,1.00E-03,0,60,100,750,0.55,90,0.195,0.084,0.441,1.802,3.972,0.102,0.778,2.19,0.023,0.223,0.721,0.009,0.096,0.318
1,1.00E-03,0,60,100,1000,0.55,0,0.16,0.085,1.218,6.226,15.078,0.135,1.123,3.496,0.026,0.275,0.916,0.009,0.108,0.375
1,1.00E-03,0,60,100,1000,0.55,45,0.16,0.085,1.258,6.238,14.93,0.139,1.218,3.822,0.026,0.277,0.943,0.009,0.107,0.374
1,1.00E-03,0,60,100,1000,0.55,90,0.16,0.085,0.731,3.133,7.069,0.11,0.959,2.991,0.022,0.234,0.809,0.009,0.095,0.336
1,1.00E-03,0,60,100,1500,0.55,0,0.128,0.084,1.777,10.361,26.339,0.128,1.192,4.085,0.022,0.254,0.912,0.008,0.095,0.353
1,1.00E-03,0,60,100,1500,0.55,45,0.128,0.084,1.878,10.599,26.648,0.129,1.264,4.402,0.022,0.253,0.921,0.008,0.094,0.35
1,1.00E-03,0,60,100,1500,0.55,90,0.128,0.084,1.358,6.527,15.223,0.107,1.074,3.807,0.02,0.221,0.824,0.007,0.087,0.324
1,1.00E-03,0,100,100,500,0.55,0,0.492,0.167,0.6,2.674,5.978,0.11,0.772,1.961,0.02,0.199,0.57,0.007,0.076,0.227
1,1.00E-03,0,100,100,500,0.55,45,0.492,0.167,0.632,2.727,6,0.112,0.821,2.113,0.02,0.2,0.578,0.007,0.076,0.227
1,1.00E-03,0,100,100,500,0.55,90,0.492,0.167,0.219,0.853,1.805,0.076,0.473,1.155,0.018,0.16,0.451,0.007,0.068,0.2
1,1.00E-03,0,100,100,750,0.55,0,0.291,0.164,1.119,5.411,12.663,0.142,1.143,3.212,0.024,0.256,0.814,0.008,0.094,0.309
1,1.00E-03,0,100,100,750,0.55,45,0.291,0.164,1.121,5.268,12.187,0.142,1.201,3.442,0.023,0.254,0.813,0.008,0.093,0.305
1,1.00E-03,0,100,100,750,0.55,90,0.291,0.164,0.477,1.939,4.233,0.109,0.826,2.278,0.021,0.218,0.689,0.008,0.086,0.28
1,1.00E-03,0,100,100,1000,0.55,0,0.2,0.208,1.621,8.395,20.323,0.15,1.346,4.093,0.023,0.27,0.921,0.008,0.097,0.339
1,1.00E-03,0,100,100,1000,0.55,45,0.2,0.208,1.64,8.231,19.648,0.15,1.403,4.369,0.023,0.268,0.917,0.008,0.096,0.335
1,1.00E-03,0,100,100,1000,0.55,90,0.2,0.208,0.848,3.607,8.046,0.122,1.072,3.287,0.022,0.239,0.816,0.008,0.091,0.316
1,1.00E-03,0,100,100,1500,0.55,0,0.131,0.168,2.366,14.198,36.46,0.142,1.436,4.811,0.021,0.256,0.936,0.007,0.089,0.334
1,1.00E-03,0,100,100,1500,0.55,45,0.131,0.168,2.429,14.127,35.668,0.141,1.468,5.048,0.021,0.252,0.928,0.007,0.088,0.33
1,1.00E-03,0,100,100,1500,0.55,90,0.131,0.168,1.625,7.78,18.058,0.12,1.221,4.265,0.02,0.233,0.858,0.007,0.085,0.318
1,1.00E-03,0,200,100,500,0.55,0,0.731,0.452,0.314,1.388,3.093,0.038,0.327,0.839,0.005,0.057,0.161,0.002,0.02,0.057
1,1.00E-03,0,200,100,500,0.55,45,0.731,0.452,0.347,1.5,3.251,0.038,0.325,0.839,0.006,0.058,0.162,0.002,0.02,0.057
1,1.00E-03,0,200,100,500,0.55,90,0.731,0.452,0.095,0.369,0.766,0.029,0.187,0.443,0.005,0.051,0.14,0.002,0.02,0.055
1,1.00E-03,0,200,100,750,0.55,0,0.528,0.466,0.947,4.718,11.069,0.078,0.739,2.071,0.011,0.119,0.364,0.004,0.041,0.126
1,1.00E-03,0,200,100,750,0.55,45,0.528,0.466,0.973,4.636,10.613,0.077,0.73,2.064,0.011,0.118,0.361,0.004,0.041,0.125
1,1.00E-03,0,200,100,750,0.55,90,0.528,0.466,0.301,1.214,2.601,0.062,0.479,1.261,0.01,0.108,0.322,0.004,0.039,0.12
1,1.00E-03,0,200,100,1000,0.55,0,0.402,0.481,1.43,8.024,19.793,0.091,0.93,2.832,0.012,0.143,0.473,0.004,0.049,0.163
1,1.00E-03,0,200,100,1000,0.55,45,0.402,0.481,1.438,7.641,18.506,0.089,0.917,2.812,0.012,0.142,0.467,0.004,0.048,0.161
1,1.00E-03,0,200,100,1000,0.55,90,0.402,0.481,0.549,2.341,5.184,0.076,0.674,1.972,0.012,0.133,0.432,0.004,0.047,0.156
